rank,category,region,candidate_name,candidate_type,post_count,sample_titles,sample_links
1031,food,대구,앞산 맛집 파스타가 맛있는 호어모아 아기랑,restaurant,1,"대구 앞산 맛집 파스타가 맛있는 호어모아 아기랑 유모차,주차...",https://blog.naver.com/family_3j/224301549173
1032,domestic_travel,대구,앞산 맛집 파스타가 맛있는 호어모아 아기랑,restaurant,1,"대구 앞산 맛집 파스타가 맛있는 호어모아 아기랑 유모차,주차...",https://blog.naver.com/family_3j/224301549173
1033,food,대구,앞산 한정식 솥밥 더덕구이정식 맛집 백,restaurant,1,[대구 맛집 ] 앞산 한정식 솥밥 더덕구이정식 맛집 백복수반,https://blog.naver.com/sbsbsbsb_____/224301797981
1034,food,대구,앞산레스토랑,restaurant,1,대구 분위기 좋은 양식 맛집 ㅣ베르덴,https://blog.naver.com/sw112319/224301576224
1035,domestic_travel,대구,앞산레스토랑,restaurant,1,대구 분위기 좋은 양식 맛집 ㅣ베르덴,https://blog.naver.com/sw112319/224301576224
1036,food,대전,애견 동반 카페 맛집 견우째를 다녀왔습니다,cafe,1,대전애견동반카페 견우재,https://blog.naver.com/angel-7779/224301860454
1037,domestic_travel,성수,애견동반 여름 축제,attraction,1,애견동반 여름 축제 강원도 가볼만한 곳 강릉 안목 추천,https://blog.naver.com/hodoo527/224301713705
1038,domestic_travel,강릉,애견동반 여름 축제,attraction,1,애견동반 여름 축제 강원도 가볼만한 곳 강릉 안목 추천,https://blog.naver.com/hodoo527/224301713705
1039,food,부산,애견동반식당,restaurant,1,해운대 맛집 애견동반 가능 샤브 드 해운대,https://blog.naver.com/sobeimish/224301678934
1040,domestic_travel,부산,애견동반식당,restaurant,1,해운대 맛집 애견동반 가능 샤브 드 해운대,https://blog.naver.com/sobeimish/224301678934
1041,food,대구,애견동반식당,restaurant,1,"호떡이의 애견동반 맛집 ... 대구가족모임, 내돈내산 ...",https://blog.naver.com/bae_hodddddeok/224301752176
1042,food,대전,애견동반카페 견우재 오늘은 대전시,attraction,1,대전애견동반카페 견우재,https://blog.naver.com/angel-7779/224301860454
1043,domestic_travel,가평,애견카페 디그르르에서 신나게 뛰어놀고 난 뒤,cafe,1,"[가평 대성리역 닭갈비 맛집] ""대성리 대가집"" 애견동반 가능한...",https://blog.naver.com/dmsgmleogns/224295868011
1044,domestic_travel,부산,애기가 열심히 사진도 찍어주고 국제시장,travel_spot,1,메이,https://blog.naver.com/zlsvvn/224301609504
1045,food,인천,애슐리키위축제,attraction,1,"마억두의 애슐리퀸즈 스퀘어원점 후기 (동춘동뷔페, 키위축제...",https://blog.naver.com/gpdus508500/224301763232
1046,domestic_travel,인천,애슐리키위축제,attraction,1,"마억두의 애슐리퀸즈 스퀘어원점 후기 (동춘동뷔페, 키위축제...",https://blog.naver.com/gpdus508500/224301763232
1047,food,제주,애월 10만원대 가성비 독채 오션뷰 숙소,travel_spot,1,제주 애월 10만원대 가성비 독채 오션뷰 숙소 ㅣ 에어비앤비 추천,https://blog.naver.com/lsjsu1241/224301725280
1048,domestic_travel,제주,애월 10만원대 가성비 독채 오션뷰 숙소,travel_spot,1,제주 애월 10만원대 가성비 독채 오션뷰 숙소 ㅣ 에어비앤비 추천,https://blog.naver.com/lsjsu1241/224301725280
1049,food,제주,애월 오션뷰 고기국수 맛집 아침바다 고기 그,restaurant,1,[제주도] 제주 애월 오션뷰 고기국수 맛집 ‘아침바다 고기...,https://blog.naver.com/4_15log/224301838672
1050,domestic_travel,제주,애월 오션뷰 고기국수 맛집 아침바다 고기 그,restaurant,1,[제주도] 제주 애월 오션뷰 고기국수 맛집 ‘아침바다 고기...,https://blog.naver.com/4_15log/224301838672
1051,domestic_travel,전주,야간축제,attraction,1,2026 전주국가유산야행 일정 주차 예약 한옥마을 야경 코스...,https://blog.naver.com/sunha1011/224301531077
1052,food,제주,야시장,travel_spot,1,제주 동문시장 야시장 8번 출구 후기! 딱새우회·방어회 먹고...,https://blog.naver.com/22ing2/224301850927
1053,domestic_travel,제주,야시장,travel_spot,1,제주 동문시장 야시장 8번 출구 후기! 딱새우회·방어회 먹고...,https://blog.naver.com/22ing2/224301850927
1054,domestic_travel,전주,야시장,travel_spot,1,전주 여행 마지막 밤은 남부시장 야시장으로,https://blog.naver.com/harangru/224301226263
1055,food,종로,야장 국제시장 포차를 다녀왔습니다 종로 사람,travel_spot,1,"[종로] 내돈내산, 종로야장 어디로 갈까 나는 ""국제시장 포차""",https://blog.naver.com/kahu9003/224298659460
1056,food,광주,야장 해방촌 포장마차 감성 찐 맛집 뼈찜세트,restaurant,1,광주 야장 해방촌 :: 포장마차 감성 찐 맛집 / 뼈찜세트 추천 후기,https://blog.naver.com/eunkiko/224301876944
1057,domestic_travel,광주,야장 해방촌 포장마차 감성 찐 맛집 뼈찜세트,restaurant,1,광주 야장 해방촌 :: 포장마차 감성 찐 맛집 / 뼈찜세트 추천 후기,https://blog.naver.com/eunkiko/224301876944
1058,food,성수,야키토리 나루토 생맥주 맛집 내돈내산,restaurant,1,[서울/성수] 야키토리 나루토|생맥주 맛집 [내돈내산],https://blog.naver.com/yjhn00/224301665186
1059,domestic_travel,성수,야키토리 나루토 생맥주 맛집 내돈내산,restaurant,1,[서울/성수] 야키토리 나루토|생맥주 맛집 [내돈내산],https://blog.naver.com/yjhn00/224301665186
1060,food,강남,양갈비 맛집 고메램 오랜만에 모인 회사 동기,restaurant,1,서울 강남 양갈비 맛집 고메램,https://blog.naver.com/thstmdwls54/224301759934
1061,food,대구,양고기,restaurant,1,대구 양고기 맛집 쿠마램 동성로 술집 후기,https://blog.naver.com/nananahn/224301833828
1062,domestic_travel,대구,양고기,restaurant,1,대구 양고기 맛집 쿠마램 동성로 술집 후기,https://blog.naver.com/nananahn/224301833828
1063,food,광주,양림동 맛집 유소바 양림본점 안키모동 자루소,restaurant,1,광주 양림동 맛집 유소바 양림본점 안키모동 자루소바 후기,https://blog.naver.com/hehi1_/224301694921
1064,domestic_travel,광주,양림동 맛집 유소바 양림본점 안키모동 자루소,restaurant,1,광주 양림동 맛집 유소바 양림본점 안키모동 자루소바 후기,https://blog.naver.com/hehi1_/224301694921
1065,food,부산,양정 텐 달러 스테이크 앤 파스타 가성비 좋,restaurant,1,부산 양정 '텐 달러 스테이크 앤 파스타' 가성비 좋은 양식 맛집 ...,https://blog.naver.com/jaegwan_ahn/224300199438
1066,domestic_travel,부산,양정 텐 달러 스테이크 앤 파스타 가성비 좋,restaurant,1,부산 양정 '텐 달러 스테이크 앤 파스타' 가성비 좋은 양식 맛집 ...,https://blog.naver.com/jaegwan_ahn/224300199438
1067,domestic_travel,가평,양주나리공원,travel_spot,1,서울 근교 라벤더 명소·축제 추천,https://blog.naver.com/trendtravel/224296638515
1068,food,대구,어르신식당,restaurant,1,"대구 송현동 맛집 , 부드러운 고기에 가족 외식하기 좋은 뼈구이...",https://blog.naver.com/ccongzzy/224301702098
1069,domestic_travel,대구,어르신식당,restaurant,1,"대구 송현동 맛집 , 부드러운 고기에 가족 외식하기 좋은 뼈구이...",https://blog.naver.com/ccongzzy/224301702098
1070,food,강남,어복쟁반 맛집 서관면옥 삼성점에 다녀왔습니다,restaurant,1,강남 어복쟁반 서관면옥 삼성점 삼성 비빔냉면 맛집 추천,https://blog.naver.com/seohyun051111/224301805123
1071,domestic_travel,제주,에디션 런칭 전시,attraction,1,print bakery x 왈종미술관 에디션 런칭 전시 <제주 생활의...,https://blog.naver.com/hootooteee/224301878991
1072,food,수원,에서 먹는 강릉해변,travel_spot,1,수원에서 먹는 [강릉해변 메밀 막국수] 다녀왔습니다~,https://blog.naver.com/mhhowon/224301741591
1073,domestic_travel,대구,에서 수산물 시장,travel_spot,1,"전남 고창 여행 1 - 고창고인돌박물관, 석정온천, 고창 황윤석...",https://blog.naver.com/kwanieun_/224301466346
1074,food,제주,에서 제일 맛있는 커피,cafe,1,"제주도에서 만난 인생 커피,제주에서 “제일 맛있는”커피...",https://blog.naver.com/naldada_/224301615695
1075,domestic_travel,제주,에서 제일 맛있는 커피,cafe,1,"제주도에서 만난 인생 커피,제주에서 “제일 맛있는”커피...",https://blog.naver.com/naldada_/224301615695
1076,food,대구,에서의 하루 식당,restaurant,1,수성구 도도모,https://blog.naver.com/gaggong100/224301861220
1077,food,성수,에스메로 성수동 칵테일 바 토요일 점심 회식,restaurant,1,2026년 5월 일상,https://blog.naver.com/mono__a/224301823034
1078,food,성수,에스파 팝업 성수역 맛집 아임도넛,popup,1,성수 에스파 팝업 성수역 맛집 아임도넛 내돈내산...,https://blog.naver.com/pingpang0/224301860182
1079,domestic_travel,인천,에어스카이 호텔,travel_spot,1,영종도 숙소:> 에어스카이 호텔 :기분전환하러 가볍게 다녀오기...,https://blog.naver.com/bbozzaki__/224301611040
1080,domestic_travel,강릉,에이치에비뉴호텔,travel_spot,1,[강릉 여행지 숙소 추천] 에이치에비뉴호텔 강릉경포점...,https://blog.naver.com/lettuce030904/224293269658
1081,food,대구,엑스코 맛집 으로 입소문이 난 이유를 알 것,restaurant,1,대구 엑스코 맛집 한끼니쿠에서 즐기는 완벽한 소고기 세트,https://blog.naver.com/adkmk/224301834014
1082,food,대구,엑스코 맛집 한끼니쿠에서 즐기는 완벽한 소고,restaurant,1,대구 엑스코 맛집 한끼니쿠에서 즐기는 완벽한 소고기 세트,https://blog.naver.com/adkmk/224301834014
1083,domestic_travel,광주,여름꽃축제,attraction,1,[경기도 광주 가볼만한곳] 화담숲 여름 수국 축제 예매 및...,https://blog.naver.com/dee7781/224301546752
1084,domestic_travel,가평,여름꽃축제,attraction,1,서울 근교 라벤더 명소·축제 추천,https://blog.naver.com/trendtravel/224296638515
1085,food,대구,여행 1일차 서문시장,travel_spot,1,"[글쓰기] 260503 : 대구 여행 1일차 / 서문시장, 동성로...",https://blog.naver.com/kkokkorun/224301643583
1086,domestic_travel,대구,여행 1일차 서문시장,travel_spot,1,"[글쓰기] 260503 : 대구 여행 1일차 / 서문시장, 동성로...",https://blog.naver.com/kkokkorun/224301643583
1087,food,대구,여행 1일차 서문시장 동성로 다음에도 꼭 들,travel_spot,1,"[글쓰기] 260503 : 대구 여행 1일차 / 서문시장, 동성로...",https://blog.naver.com/kkokkorun/224301643583
1088,domestic_travel,대구,여행 1일차 서문시장 동성로 다음에도 꼭 들,travel_spot,1,"[글쓰기] 260503 : 대구 여행 1일차 / 서문시장, 동성로...",https://blog.naver.com/kkokkorun/224301643583
1089,food,부산,여행 2탄 광안리 카페,cafe,1,"부산 여행 2탄 ""광안리 카페 말루비아""",https://blog.naver.com/watermib/224301872719
1090,food,부산,여행 2탄 광안리 카페 말루비아 계속 미뤘더,cafe,1,"부산 여행 2탄 ""광안리 카페 말루비아""",https://blog.naver.com/watermib/224301872719
1091,food,제주,여행 계획을 세우다 보면 식당,restaurant,1,제주 애월 해오반 후기 _ 애월 한식 맛집 추천,https://blog.naver.com/jblossom-cheonan/224301794576
1092,domestic_travel,제주,여행 계획을 세우다 보면 식당,restaurant,1,제주 애월 해오반 후기 _ 애월 한식 맛집 추천,https://blog.naver.com/jblossom-cheonan/224301794576
1093,domestic_travel,가평,여행 기록 1DAY 1박2일이지만 역시나 바,restaurant,1,가평1박2일 여행 코스 맛집 펜션,https://blog.naver.com/ghwl3434/224301781944
1094,domestic_travel,전주,여행 덕진공원,travel_spot,1,"[전주 여행 ] 덕진공원, 전주 온다면 꼭 들려야 할 숨은 명소!",https://blog.naver.com/01yuchan/224301752002
1095,domestic_travel,전주,여행 덕진공원 전주 온다면 꼭 들려야 할 숨,travel_spot,1,"[전주 여행 ] 덕진공원, 전주 온다면 꼭 들려야 할 숨은 명소!",https://blog.naver.com/01yuchan/224301752002
1096,domestic_travel,전주,여행 마지막 밤은 남부시장 야시장,travel_spot,1,전주 여행 마지막 밤은 남부시장 야시장으로,https://blog.naver.com/harangru/224301226263
1097,domestic_travel,전주,여행 마지막 밤은 남부시장 야시장으로 전주야,travel_spot,1,전주 여행 마지막 밤은 남부시장 야시장으로,https://blog.naver.com/harangru/224301226263
1098,food,인천,여행 만족할 만한 카페인듯 다음 목적지는,cafe,1,5월 인천 여행,https://blog.naver.com/cejourreve/224301773787
1099,food,제주,여행 맛집 검색해서 들어오신 분들 환영합니다,restaurant,1,환불받고 싶을 정도로 기분 잡친 인스타 핫플 솔직후기 내돈내산,https://blog.naver.com/iam_yeon__/224301835392
1100,domestic_travel,제주,여행 맛집 검색해서 들어오신 분들 환영합니다,restaurant,1,환불받고 싶을 정도로 기분 잡친 인스타 핫플 솔직후기 내돈내산,https://blog.naver.com/iam_yeon__/224301835392
1101,food,대구,여행 맛집 진미막창 대구 3대 막창 감자막창,restaurant,1,대구 여행 맛집 진미막창 대구 3대 막창 감자막창 막쫀꾸 후기,https://blog.naver.com/ehsats/224301510689
1102,domestic_travel,대구,여행 맛집 진미막창 대구 3대 막창 감자막창,restaurant,1,대구 여행 맛집 진미막창 대구 3대 막창 감자막창 막쫀꾸 후기,https://blog.naver.com/ehsats/224301510689
1103,food,제주,여행 에서 만난 인연들과 함께 춘미향식당,restaurant,1,제주또?또제주?(2),https://blog.naver.com/everbloom_/224301680263
1104,food,제주,여행 에서 만난 인연들과 함께 춘미향식당으로,restaurant,1,제주또?또제주?(2),https://blog.naver.com/everbloom_/224301680263
1105,food,대전,여행 에서도 꼭 가봐야겠다고 생각한 맛집은,restaurant,1,대전 여행 임영웅 순댓국 맛집 오문창 순댓국 후기 주차 메뉴,https://blog.naver.com/tooooodays/224301618689
1106,domestic_travel,대전,여행 에서도 꼭 가봐야겠다고 생각한 맛집은,restaurant,1,대전 여행 임영웅 순댓국 맛집 오문창 순댓국 후기 주차 메뉴,https://blog.naver.com/tooooodays/224301618689
1107,domestic_travel,부산,여행 오면 바다는 많이 보는데 하늘에서 내려,restaurant,1,부산 여행 간다면 여기 진짜 저장 필수,https://blog.naver.com/gua10256/224300714716
1108,domestic_travel,전주,여행 오실때 이 덕진공원도 한번쯤 들려보시면,travel_spot,1,"[전주 여행 ] 덕진공원, 전주 온다면 꼭 들려야 할 숨은 명소!",https://blog.naver.com/01yuchan/224301752002
1109,food,제주,여행 의 마지막 변수는 날씨예요 맑다가도 바,restaurant,1,제주공항 맛집·면세점 쇼핑 코스 완전정리: 탑승 전 2시간...,https://blog.naver.com/betterthanever0810/224301780420
